"IDEN";"HOJA";"MUNICIPIO";"SITIO";"NOMBRE";"LAT";"LON";"PROP";"CONST";"PERF";"ENTU";"NIVEL";"FENIV";"GASTO";"COTA";"ND";"DIAM1";"REG";"DIAM2";"PBOMBEO";"EPOZO";"NORTE";"ESTE";"ACT_MASTER"
"ZU6683238A";"5848";"0404";"FDO ACAPULCO EL CERRITO";;"105348";"714515";"PEDRO MARIN";"0979";" 136.2";" 134.0";"  35.00";"260979";" 14";"  25.00";"  54.00";" 17";;"  8";;;"1205936.39";" 198899.53";18/1/1994 0:00:00
"ZU6583292A";"5848";"0903";"EL CAIMITO SAN JORGE";;"104905";"714607";"ASTOLFO PIRELA";"0981";" 112.0";" 109.0";"  69.00";"211081";"  3";"  50.00";;" 17";;"  8";;;"1197249.20";" 197239.97";18/1/1994 0:00:00
"ZU6583230A";"5848";"0404";"GJA SAN LUIS LAS LOMAS";;"104830";"714913";"IVAN AÑEZ";"0380";" 106.0";" 100.0";"  68.00";"270380";"  3";"  55.00";"  73.00";" 17";;"  8";;;"1196224.79";" 191575.81";18/1/1994 0:00:00
"ZU6583299A";"5848";"0903";"NUEVA LUCHA GJA LAS MARGARITAS";;"104839";"714600";"OSWALDO BOZO";"0477";" 136.1";" 128.0";"  66.50";"310577";" 10";"  64.00";"  75.00";" 21";;" 10";;;"1196447.84";" 197445.51";18/1/1994 0:00:00
"ZU6583293A";"5848";"0404";"SAN ANDRES GJA LAS TUMBAS";;"104808";"714617";"EURO BRACHO";"0578";" 131.6";" 128.0";"  58.00";"180578";"  6";"  56.00";;" 17";;"  7";;;"1195499.35";" 196920.08";18/1/1994 0:00:00
"ZU6583296A";"5848";"0903";"SAN ANDRES GJA LA CONUCA";;"104743";"714617";"NATALIO MENEGALDO";"0381";" 118.0";" 117.5";"  60.00";"240481";"  3";"  54.00";"  82.00";" 17";;"  8";;;"1194730.65";" 196913.10";18/1/1994 0:00:00
"ZU6683374A";"5848";"0404";"KM 29 VIA MOJAN GJA STA ELENA";;"105026";"714553";"NESTOR LABARCA";"0279";" 104.0";"  96.6";"  50.00";"290279";"  6";"  50.00";"  53.00";" 20";;" 10";;;"1199735.89";" 197688.15";18/1/1994 0:00:00
"ZU6583333A";"5848";"0404";"MONTE VERDE";;"104720";"714240";"DINO RONCARETE";"1278";"  99.4";"  85.0";"  31.00";"020179";" 11";"  35.00";;" 17";;"  8";;;"1193964.33";" 203503.64";18/1/1994 0:00:00
"ZU6583332A";"5848";"0903";"LA CIENEGUITA";;"104830";"714910";"FERMIN HERRERA";"0383";" 104.0";" 100.0";"  63.00";"040483";"  2";"  67.00";;" 17";;"  8";;;"1196223.95";" 191667.01";18/1/1994 0:00:00
"ZU6683334A";"5848";"0901";"GJA STA LUCIA LOS MAYALES";;"105300";"714900";"AGUSTIN RODRIGUEZ";"1088";" 124.8";" 118.0";"  48.00";"051180";"  7";"  48.00";"  54.00";" 17";;"  8";;;"1204523.33";" 192047.88";18/1/1994 0:00:00
"ZU6683295A";"5848";"0903";"GJA VIÑA DEL SOL 2 CAIMIT";;"105025";"714605";"NESTOR AMESTI";"0382";"  95.0";"  90.0";"  56.00";"120482";"  3";"  70.00";;;"SI";;;;"1199708.46";" 197323.11";18/1/1994 0:00:00
"ZU6683243A";"5848";;"LOS MAYALES";;"105523";"714609";"DALIA A DE PRATA";"1086";"  82.0";"  78.3";"  10.00";"181180";"  9";"  14.00";;" 17";;"  8";;;"1208872.39";" 197285.20";18/1/1994 0:00:00
"ZU6683244A";"5848";"0901";"GJA MONTE VERDE LOS MAYAL";;"105522";"714635";"ELIONOR CASTILLO";"1180";"  73.8";"  73.0";"  10.00";"201180";" 14";"  14.00";;" 17";;"  8";;;"1208848.89";" 196494.83";18/1/1994 0:00:00
"ZU6683237A";"5848";;"KM 33 VIA AL MOJAN";;"105256";"714520";"JOSE MONTIEL TRINIDA";"0979";" 109.5";" 108.5";"  33.00";"021079";" 12";"  35.00";;" 17";;"  8";;;"1204338.90";" 198733.04";18/1/1994 0:00:00
"ZU6683240A";"5848";;"EL FIRMAMENTO LAS LECHOZAS";;"105107";"714520";"LINO PARA";"0880";" 102.8";"  96.0";"  63.00";"200588";"  8";"  56.00";"  66.00";" 17";;"  8";;;"1200987.44";" 198702.63";18/1/1994 0:00:00
"ZU6683250A";"5848";"0901";"GJA VIRGEN DEL CARMEN CERRITO";;"105324";"714508";"ANGEL RIOS";"0482";"  80.0";"  73.8";"  29.80";"060582";"  7";;"  34.40";" 17";;"  8";;;"1205196.52";" 199105.56";18/1/1994 0:00:00
"ZU6685057A";"5748";;"EL REMOLINO";;"105500";"720500";"HUMBERTO QUINTERO";"0380";" 130.0";" 130.0";;;;;;;;;;;"1208316.96";" 818858.46";18/1/1994 0:00:00
"ZU5679016A";"5943";"1401";"BOBURES";;"091400";"710950";"ACUERUR";"0964";"  58.0";"  58.0";"  40.00";"  0964";" 15";;"  18.00";;;;;;"1021381.13";" 262249.30";18/1/1994 0:00:00
"ZU6187026C";"5746";"1301";"SAN IGNACIO";;"1009";"7225";"RAMON DELGADO";;;"  20.0";"  15.00";"170281";;;;;;;;;"1123135.03";" 783092.76";18/1/1994 0:00:00
"ZU6187025C";"5746";"1301";"SAN IGNACIO";;"1009";"7226";"RAMON DELGADO";;;"  12.0";"  10.00";"170281";;;;;;;;;"1123120.54";" 781265.20";18/1/1994 0:00:00
"ZU6187028C";"5746";"1301";"SAN IGNACIO";;"1008";"7227";"GILBERTO CHAVEZ";;;"  15.0";"  10.40";"170281";;;;;;;;;"1121261.67";" 779452.12";18/1/1994 0:00:00
"ZU6187023C";"5746";"1301";"SAN IGNACIO";;"1009";"7226";"JULIO CESAR CARMONA";;;"  18.0";"  13.00";"170281";"  2";;;;;;;;"1123120.54";" 781265.20";18/1/1994 0:00:00
"ZU6087003A";"5745";"1301";"LA VEGA GORDA. STA ELENA";;"0955";"7225";"JESUS MARIA GARCIA";"  76";" 105.0";" 105.0";"  12.00";"071081";" 22";;;" 14";;" 10";;;"1097311.69";" 783295.75";18/1/1994 0:00:00
"ZU6087004C";"5745";"1301";"HDA STA. ELENA VEGA GORDA";;"0955";"7225";"JESUS MARIA GARCIA";"0681";;"  35.0";"   2.50";"071081";"  3";;;;;;;;"1097311.69";" 783295.75";18/1/1994 0:00:00
"ZU6087005A";"5745";"1301";"HDA SAN GREGORIO VEGA GORDA";;"0955";"7225";"HNOS MENDEZ";"  76";" 100.0";" 100.0";"  13.00";"071081";"  2";;;" 10";;"  6";;;"1097311.69";" 783295.75";18/1/1994 0:00:00
"ZU6087006A";"5745";"1301";"HDA SAN GREGORIO VEGA GORDA";;"0955";"7225";"HNOS MENDEZ";"  76";" 100.0";" 100.0";"   0.01";"071081";;;;" 17";;"  8";;;"1097311.69";" 783295.75";18/1/1994 0:00:00
"ZU6087007A";"5745";"1301";"HDA EL ROSADO VEGA GORDA";;"0955";"7225";"ONELIO MORALES";"0771";"  40.0";"  40.0";"  15.00";"071081";"  2";;;;;"  6";;;"1097311.69";" 783295.75";18/1/1994 0:00:00
"ZU6087008C";"5745";"1301";"HDA STA MARIA VEGA GORDA";;"0955";"7225";"DARIO SOCORRO";"0879";;"  40.0";"  35.00";"011081";"  2";;;;;;;;"1097311.69";" 783295.75";18/1/1994 0:00:00
"ZU6087009C";"5745";"1301";"GJA MI REFUGIO VEGA GORDA";;"0955";"7225";"DIONICIO OSORIO";;;"  35.0";"  24.00";"071081";"  2";;;;;;;;"1097311.69";" 783295.75";18/1/1994 0:00:00
"ZU6187027A";"5745";"1301";"LA ISLA";;"100530";"722535";"NERIO MORALES";"0879";" 130.0";"  90.0";"  10.60";"  0979";" 17";;"  30.00";" 17";;"  8";;;"1116670.75";" 782077.67";18/1/1994 0:00:00
"ZU5589001A";"5643";"0501";"CMP CATATUMBO MARNR CRUCE";;"090825";"724115";"MARNR";"0179";"  94.0";"  80.0";"  12.00";"100980";"  3";;"  48.00";" 17";;"  8";;;"1011187.37";" 754153.48";18/1/1994 0:00:00
"ZU6380011A";"5947";"0101";"HDA LA LEONESA NIQUITAO";;"102500";"711440";"RAFITO CEDEÑO";"  70";" 110.0";" 110.0";"  23.30";"250980";;"  78.00";;" 17";;"  8";;;"1152364.81";" 254269.88";18/1/1994 0:00:00
"ZU6380012A";"5947";"0101";"HDA MARIFER";;"102415";"711400";"JJESUS PARRA";;" 136.0";" 136.0";"  11.80";"250980";" 28";"  95.00";;" 17";;"  8";;;"1150973.12";" 255477.20";18/1/1994 0:00:00
"ZU6380013A";"5947";"0101";"HDA LA ESTANCIA";;"102420";"711435";"REGULO CALLAFA";;;" 110.0";"  12.40";"250980";" 14";" 120.00";;;;" 10";;;"1151134.31";" 254413.31";18/1/1994 0:00:00
"ZU6482262A";"5847";"1000";"ZONA INDUSTRIAL II ETAPA";;"103630";"713950";"ALCEOCA";"  81";" 162.0";" 154.9";"  50.00";"110582";"  8";;;" 17";;"  8";;;"1173934.71";" 208498.93";18/1/1994 0:00:00
"ZU6683356A";"5848";"0905";"CENTRO FRUTICOLA KM 28";;"105133";"714645";"FUSAGRI/CORPOZULIA";"0686";" 140.0";" 126.0";"  53.00";"  0588";"  7";;"  56.00";" 17";;"  8";;;"1201810.40";" 196126.37";18/1/1994 0:00:00
"ZU6683251A";"5848";"0905";"HDA VIRGEN DE CARMEN LA ROSITA";;"105530";"714430";"ANGEL RIOS";;;"  73.8";"  29.80";"140582";"  7";;;;;;;;"1209060.19";" 200295.50";18/1/1994 0:00:00
"ZU6382028A";"5847";"1501";"PUNTA DE PALMA/CORPOVEN";;"102700";"713800";"CORPOVEN";"0279";" 135.0";" 134.0";"  12.00";"071079";" 21";;"  20.00";" 20";;" 10";;;"1156382.16";" 211697.47";18/1/1994 0:00:00
"ZU6382029A";"5847";"1007";"LA ENSENADA";;"102655";"713850";"CORPOZULIA";"1080";" 127.0";" 121.6";"  13.00";"140181";" 14";;;" 17";;"  8";;;"1156241.16";" 210174.58";18/1/1994 0:00:00
"ZU6286067C";"5746";"1301";"SAN JUAN EL CONTENTO";;"101550";"721820";"RAMON Y ANGEL BRAVO";"  66";;;"  25.00";"021178";;;;;;;;;"1135839.41";" 795171.97";18/1/1994 0:00:00
"ZU6286037A";"5746";"1301";"LAS NIEVES VILLA ROSARIO";;"101340";"721700";"PEDRO FERNANDEZ";;" 102.0";" 102.0";;;" 19";;;;;;;;"1131863.01";" 797641.83";18/1/1994 0:00:00
"ZU6484020A";"5847";"0601";"HDA PENDA KM 35 PERIJA";;"103110";"715425";"DOMENICO SANTILLA";"0778";" 125.0";" 125.0";"  70.00";"270480";"  4";;;;;" 12";;;"1164332.90";" 181789.97";18/1/1994 0:00:00
"ZU6484021A";"5847";"0601";"HDA VZLA KM 30 PERIJA";;"103040";"715150";"GABRIEL RINCON";;;;;;"  1";;;;;;;;"1163367.01";" 186498.36";18/1/1994 0:00:00
"ZU6484022A";"5847";"0601";"GJA EL CAIMITO KM 30";;"103105";"715135";"LUIS BOHORQUES";"0676";" 168.0";" 168.0";"  90.00";"300480";"  8";;;;;"  8";;;"1164131.58";" 186961.84";18/1/1994 0:00:00
"ZU6484034A";"5847";"1501";"HDA LOS GUANGOS KM 38";;"103000";"715650";"LUIS FELIPE BOHORQUE";"1179";" 170.0";" 170.0";"  80.00";"070580";" 11";;;" 17";;"  8";;;"1162221.48";" 177357.10";18/1/1994 0:00:00
"ZU6484035A";"5847";"1501";"HDA LAS TRINITARIAS BOSCAN";;"103250";"715650";"BLANCA SOC GUTIERREZ";;" 160.0";" 160.0";;;"  3";;;;;;;;"1167449.26";" 177406.25";18/1/1994 0:00:00
"ZU6484036A";"5847";"1501";"HDA EL CERRAJON BOSCAN";;"103315";"715705";"CAMILO MACHADO";;;;"  70.80";"070580";"  6";;;;;;;;"1168222.36";" 176957.06";18/1/1994 0:00:00
"ZU6484029A";"5847";"1501";"HDA LA GUANIPERA BOSCAN";;"103450";"715735";"ICILIO GUANIPA M";;;;"  80.20";"070580";;;;;;"  6";;;"1171152.44";" 176071.88";18/1/1994 0:00:00
"ZU6484030A";"5847";"1501";"HDA BERLIN CAMPO BOSCAN";;"103405";"715518";"ROBERTO BARRIOS";;" 146.0";" 146.0";;"080580";;;;;;;;;"1169729.32";" 180227.34";18/1/1994 0:00:00
"ZU6484031A";"5847";"0601";"GJA SAN RAFAEL JARDINES-LAGO";;"103800";"715520";"MIGUEL ANGEL ATENCIO";"0665";"  66.0";"  66.0";;"180381";;;;;;"  6";;;"1176956.41";" 180234.35";18/1/1994 0:00:00
"ZU6484032A";"5847";"0601";"LA COQUETA JARDINES DEL LAGO";;"103755";"715530";"EDUVIGIS DE MARTINEZ";;" 110.0";" 110.0";;;;;;;;;;;"1176805.52";" 179928.69";18/1/1994 0:00:00
"ZU6484033A";"5847";"0601";"GJA CUIBAS VIA LA PAZ";;"103840";"715400";"S/N";;;;"  41.50";"180381";;;;;;;;;"1178163.60";" 182679.49";18/1/1994 0:00:00
"ZU6684012A";"5848";"0901";"GJA EL TAPARO LA ENEITA";;"105510";"715550";"RAMIRO CHACIN";"0277";"  80.0";"  80.0";"  31.00";"100680";;;"  35.00";;;"  6";;;"1208639.17";" 179624.91";18/1/1994 0:00:00
"ZU6684013A";"5848";"0901";"AL LADO ESCUELA LOS MAYALES";;"105500";"715550";"COMUNIDAD";"  63";;;"  26.50";"110680";;;;;;"  6";;;"1208331.65";" 179621.93";18/1/1994 0:00:00
"ZU6684014A";"5848";"0901";"LOS MAYALES I";;"105400";"715110";"COMUNIDAD";"  72";;"  89.0";"  33.00";"100680";"  4";;;;;"  8";;;"1206405.26";" 188114.11";18/1/1994 0:00:00
"ZU6383056A";"5847";"1503";"FDO EL ALTO JOBO BAJO";;"102745";"714330";"NUMA GONZALEZ";"  68";" 120.0";" 120.0";"  50.00";"190680";" 25";;;;;" 12";;;"1157850.97";" 201666.57";18/1/1994 0:00:00
"ZU6383059A";"5847";"1501";"TALLER SN JOSE CARRETERA INOS";;"102500";"714230";"INOS";;;;"   9.75";"171080";;;;;;"  3";;;"1152762.21";" 203449.04";18/1/1994 0:00:00
"ZU6383060A";"5847";"1501";"GJA MONTE RICO VIA INOS";;"102525";"714250";"HNOS FINOL";"1077";" 122.4";" 114.0";"  25.00";"061080";" 13";;;" 17";;"  8";;"I";"1153536.06";" 202846.89";18/1/1994 0:00:00
"ZU6383061A";"5847";"1501";"GJA STA MONICA VIA INOS";;"102530";"714220";"RICARDO NUMA";"0278";" 113.2";" 109.2";"  23.00";"171080";" 14";;;" 20";;" 10";;"P";"1153681.97";" 203761.29";18/1/1994 0:00:00
"ZU6383058A";"5847";"1501";"GJA SAN PEDRO VIA INOS";;"102710";"714500";"MARIO BARDI";"0580";" 130.0";" 130.0";"  24.25";"211080";;;;;;" 14";;;"1156798.62";" 198918.21";18/1/1994 0:00:00
"ZU6383093A";"5847";"1501";"GJA HAMYS VIA EL INOS";;"102715";"714600";"HERNANDO FERREIRA";"0378";" 146.0";" 146.0";"  24.70";"211080";;;;;;"  8";;"P";"1156968.31";" 197093.49";18/1/1994 0:00:00
"ZU6383027N";"5847";"1501";"GJA SOTNER SRL VIA AUTODROMO";;"102730";"714600";"MARCOS SOTO";"0675";"  70.0";"  70.0";"  30.75";"211080";;;;;;"  8";;;"1157429.52";" 197097.54";18/1/1994 0:00:00
"ZU6383099N";"5847";"1501";"GJA KM 18";;"102800";"714600";"INOS";;;;"  47.30";"  1080";;;;;;"  3";;"O";"1158351.93";" 197105.63";18/1/1994 0:00:00
"ZU6383029A";"5847";"1501";"GJA MARIANA VIA CAÑADA 18";;"102830";"714610";"OSCAR HERNANDEZ";;" 150.0";" 150.0";;;;;;;;;;;"1159277.02";" 196809.41";18/1/1994 0:00:00
"ZU6383030A";"5847";"1501";"GJA CAQUETILLO CAÑADA 18";;"102850";"714625";"ISILIO MELEAN";;;;;"271080";;;;;;"  6";;;"1159895.98";" 196358.34";18/1/1994 0:00:00
"ZU6383032A";"5847";"1503";"GJA STA PASCUA 2 VIA INOS";;"102530";"714400";"ANGELO D'VITA";;;" 130.0";;"100282";"  3";;;" 17";;"  8";;;"1153708.13";" 200717.66";18/1/1994 0:00:00
"ZU6383033A";"5847";"1503";"GJA EL POZON 1 VIA INOS";;"102605";"714535";"ALONSO BOSCAN";"0474";" 130.0";" 130.0";"  26.60";"160282";"  1";;;"  8";;"  4";;;"1154809.37";" 197835.55";18/1/1994 0:00:00
"ZU6383034A";"5847";"1503";"AGROP EL POZON 2 VIA INOS";;"102615";"714530";"ALONSO BOSCAN";;;;"  30.40";"100282";;;;" 17";;"  6";;;"1155115.51";" 197990.41";18/1/1994 0:00:00
"ZU6383035A";"5847";"1503";"AGROP EL POZON 3 VIA INOS";;"102610";"714520";"ALONSO BOSCAN";;;;;;;;;;;;;;"1154959.12";" 198293.43";18/1/1994 0:00:00
"ZU6383036A";"5847";"1503";"GJA RENEA KM 25";;"102810";"714805";"JOSE PRIETO";;;;;;;;;;;;;;"1158693.01";" 193304.15";18/1/1994 0:00:00
"ZU6385037A";"5747";"1501";"FDO STA ANA KM 44 PERIJA";;"102510";"720000";"ANGEL MORAN";;;;"  34.30";"010780";;;;;;;;;"1153357.86";" 171489.55";18/1/1994 0:00:00
"ZU6385038A";"5747";"1501";"GJA NUEVE JOTA CPO BOSCAN";;"102230";"720240";"MIGUEL DIMAURE";"0680";" 130.0";" 130.0";"  38.00";"010780";;;;;;"  8";;;"1148391.76";" 823685.38";18/1/1994 0:00:00
"ZU6385039A";"5747";"1501";"HDA ASAJARITO KM 48 PERIJA";;"102910";"720015";"LUIS FONERIN";;;;;;;;;;;;;;"1160734.21";" 827983.72";18/1/1994 0:00:00
"ZU6385040A";"5747";"1501";"HDA JAGUEY SECO KM 50 PERIJA";;"102910";"720150";"EDUARDO LARRAZABAL";"0668";" 200.0";" 200.0";"  57.00";"020780";;;;;;"  8";;;"1160706.80";" 825092.22";18/1/1994 0:00:00
"ZU6385041A";"5747";"1501";"HDA JAGUEY SECO KM 50 PERIJA";;"102840";"720145";"EDUARDO LARRAZABAL";"0679";" 200.0";" 200.0";"  57.00";"020780";;;;;;" 12";;;"1159785.67";" 825253.11";18/1/1994 0:00:00
"ZU6385042A";"5747";"1501";"HDA JAGUEY SECO KM 50 PERIJA";;"102840";"720210";"EDUARDO LARRAZABAL";;" 170.0";" 170.0";"  57.00";"020780";;;;;;"  6";;;"1159778.49";" 824492.18";18/1/1994 0:00:00
"ZU6385043A";"5747";"1501";"HDA LAS LOMAS KM 52 PERIJA";;"102740";"720320";"ALI RINCON";"  72";;;;;;;;;;" 10";;;"1157913.41";" 822378.84";18/1/1994 0:00:00
"ZU6385044A";"5747";"1501";"HDA LAS LOMAS KM 52 PERIJA";;"102740";"720310";"ALI RINCON";"  78";" 140.0";" 140.0";;"020780";;;;;;"  8";;;"1157916.25";" 822683.22";18/1/1994 0:00:00
"ZU6385045A";"5747";"1501";"HDA LOS JOBOS KM 54 PERIJA";;"102900";"720400";"AGROP INDONESIA";;;;;;;;;;;"  8";;;"1160362.16";" 821138.40";18/1/1994 0:00:00
"ZU6385046A";"5747";"1501";"HDA LA TRINIDAD KM 54 PERIJA";;"102730";"720400";"ELI SAUL FERNANDEZ";;;;;"080780";;;;;;"  8";;;"1157594.54";" 821164.18";18/1/1994 0:00:00
"ZU6385047A";"5747";"1501";"HDA LA TRINIDAD KM 54 PERIJA";;"102730";"720410";"ELI SAUL FERNANDEZ";"  77";" 130.0";" 130.0";"  55.30";"080780";" 20";;;;;" 12";;;"1157591.71";" 820859.79";18/1/1994 0:00:00
"ZU6385048A";"5747";"1501";"HDA VILLA CARMEN KM 54 PERIJA";;"102830";"720300";"ELI SAUL FERNANDEZ";;;;"  51.50";"080780";;;;;;"  6";;;"1159456.68";" 822973.21";18/1/1994 0:00:00
"ZU6385049A";"5747";"1501";"HDA LA PROVIDENCIA BOSCAN";;"102430";"720400";"ALONSO CARDENAS";"  77";" 130.0";" 130.0";;"080780";"  8";;;;;" 12";;;"1152059.33";" 821215.54";18/1/1994 0:00:00
"ZU6385050A";"5747";"1501";"HDA LOS NUEVOS ALBARICOS";;"102840";"720520";"ALONSO PRIETO";;;;;"090780";;;;;;"  6";;;"1159724.53";" 818709.25";18/1/1994 0:00:00
"ZU6385051A";"5747";"1501";"HDA LA GLORIA KM54 PERIJA";;"102950";"720520";"SUC MIGUEL URDANETA";;"  80.0";"  80.0";;"070980";;;;;;"  6";;;"1161877.08";" 818689.32";18/1/1994 0:00:00
"ZU6385052A";"5747";"1501";"HDA LA MARAVILLA KM54 PERIJA";;"102950";"720420";"SUC MIGUEL URDANETA";;;;;"090780";;;;;;;;;"1161894.04";" 820515.37";18/1/1994 0:00:00
"ZU6384033A";"5847";"1503";"HDA LOS JUANGOS KM38 PERIJA";;"102842";"715620";"LUIS FELIPE BOHORQUE";;" 165.0";" 165.0";"  65.00";"070580";"  5";;;;;"  8";;"P";"1159814.31";" 178247.71";18/1/1994 0:00:00
"ZU6384034A";"5847";"1503";"HDA EL CAÑADON CPO BOSCAN";;"102830";"715630";"SERGIO BOZO";"0279";" 150.0";" 150.0";"  63.60";"140580";"  5";;;;;" 12";;"P";"1159448.14";" 177939.90";18/1/1994 0:00:00
"ZU6384035A";"5847";"1503";"HDA EL CRUCERO CPO BOSCAN";;"102804";"715552";"MELCIADES CARRO";"  77";" 203.0";" 203.0";"  62.00";"140580";"  4";;;;;" 12";;"P";"1158637.82";" 179089.05";18/1/1994 0:00:00
"ZU6384036A";"5847";"1503";"HDA MONTENEGRO CPO BOSCAN";;"102740";"715530";"RAFAEL S TROCONIS";;;;;"140580";"  6";;;;;;;"P";"1157893.57";" 179751.82";18/1/1994 0:00:00
"ZU6384037A";"5847";"1503";"HDA EL PROGRESO KM46 BOSCAN";;"102945";"715905";"ABRAHAN LEAL";"  74";" 132.0";" 132.0";"  62.30";"150580";;;;;;;;"P";"1161798.98";" 173243.98";18/1/1994 0:00:00
"ZU6384039A";"5847";"1501";"HDA LA FLOR KM44 PERIJA";;"102935";"715900";"JORGE OSORIO BOSO";"  64";;;"  57.60";"020780";;;;;;;;"P";"1161490.01";" 173393.24";18/1/1994 0:00:00
"ZU6582006A";"5848";"1002";"GJA LA FLORIDA CAUJARITO";;"104135";"713700";"ROMULO MACSI";;" 167.0";" 167.0";"  69.20";"251078";"  2";;;;;"  6";;;"1183267.66";" 213748.92";18/1/1994 0:00:00
"ZU6186034A";"5746";"1301";"GUAIMARITO II V DEL ROSARIO";;"100300";"721425";"OSCAR MACHADO";;;"  80.0";;;;;;;;" 12";;;"1112225.40";" 802529.45";18/1/1994 0:00:00
"ZU6186032A";"5746";"1301";"COROMOTO II V DEL ROSARIO";;"100240";"721525";"OSCAR MACHADO";"  74";;"  80.0";;;;;;;;" 12";;;"1111595.15";" 800706.22";18/1/1994 0:00:00
"ZU6186046C";"5746";"1301";"LA JABILLA V DEL ROSARIO";;"100225";"721420";"OSCAR MACHADO";;;"  25.0";"  11.50";"261078";;;;;;;;;"1111150.57";" 802690.87";18/1/1994 0:00:00
"ZU6186045C";"5746";"1301";"HDA EL EBANO SN ANTONIO";;"100230";"721635";"SUCESION MACHADO";"  60";;"  30.0";"  12.50";"261078";;;;;;;;;"1111269.94";" 798575.65";18/1/1994 0:00:00
"ZU6186025A";"5746";"1301";"LA MATERITA V ROSARIO";;"100230";"721700";"OSCAR MACHADO";"  77";;"  80.0";;"    76";;;;;;;;;"1111263.63";" 797813.83";18/1/1994 0:00:00
"ZU6186024A";"5746";"1301";"TANQUE ROJO V ROSARIO";;"100320";"721645";"OSCAR MACHADO";"  58";;"  80.0";;"    60";;;;;;;;;"1112804.68";" 798258.18";18/1/1994 0:00:00
"ZU6585033C";"5748";"0905";"FDO EL SOCORRO LOS CAÑOS";;"104840";"720840";"ROLANDO FERNANDEZ";;;"   6.0";;;;;;;;;;;"1196568.18";" 812282.25";18/1/1994 0:00:00
"ZU6483066A";"5847";"1018";"GJA CPO VERDE KM 18 AUTODROMO";;"103100";"714800";"PIETRO CASTELLI";"1279";" 165.0";" 165.0";"  70.00";"200280";" 10";;;;;"  6";;;"1163918.81";" 193502.88";18/1/1994 0:00:00
"ZU6483073A";"5847";"0601";"FDO STA ANA CAUJARITO";;"103540";"714110";"MANUEL VILORIA";"0776";" 151.6";" 145.0";"  80.00";"150780";"  4";;;" 17";;"  6";;;"1172418.37";" 206052.28";18/1/1994 0:00:00
"ZU6483076A";"5847";"1002";"GJA EL ROSAL PALITO BLANCO";;"103645";"714310";"MARCOS LUZARDO";"0379";" 173.5";" 165.0";"  83.00";"130181";"  3";;;" 17";;"  8";;;"1174448.55";" 202419.45";18/1/1994 0:00:00
"ZU6483078A";"5847";"0601";"JARDIN BOTANICO PALITO BLANCO";;"103520";"714215";"JARDIN BOTANICO";;" 186.0";" 186.0";"  80.00";"270181";;;;;;" 10";;;"1171820.57";" 204069.71";18/1/1994 0:00:00
"ZU6483079A";"5847";"0601";"JARDIN BOTANICO POZO 9";;"103520";"714215";"JARDIN BOTANICO";;" 186.0";" 186.0";"  80.00";"270181";;;;;;" 10";;;"1171820.57";" 204069.71";18/1/1994 0:00:00
"ZU6483080A";"5847";"0601";"JARDIN BOTANICO POZO 10";;"103520";"714215";"JARDIN BOTANICO";;"1860.0";" 186.0";"  80.00";"270181";;;;;;" 10";;;"1171820.57";" 204069.71";18/1/1994 0:00:00
"ZU6483230A";"5847";"0601";"JARDIN BOTANICO POZO 11";;"103520";"714215";"JARDIN BOTANICO";;" 186.0";" 186.0";"  80.00";"270181";;;;;;" 10";;;"1171820.57";" 204069.71";18/1/1994 0:00:00
"ZU6483231A";"5847";"0601";"JARDIN BOTANICO POZO 12";;"103520";"714215";"JARDIN BOTANICO";;" 186.0";" 186.0";"  80.00";"270181";;;;;;" 10";;;"1171820.57";" 204069.71";18/1/1994 0:00:00
"ZU6483232A";"5847";"0601";"JARDIN BOTANICO POZO 13";;"103520";"714215";"JARDIN BOTANICO";;" 186.0";" 186.0";"  80.00";"270181";;;;;;" 10";;;"1171820.57";" 204069.71";18/1/1994 0:00:00
"ZU6483233A";"5847";"0601";"JARDIN BOTANICO POZO NUEVO";;"103520";"714215";"JARDIN BOTANICO";;" 186.0";" 186.0";"  80.00";"270181";;;;;;" 12";;;"1171820.57";" 204069.71";18/1/1994 0:00:00
"ZU6483234A";"5847";"0601";"JARDIN BOTANICO";;"103520";"714215";"JARDIN BOTANICO";;" 186.0";" 186.0";"  80.00";"270181";;;;;;" 12";;;"1171820.57";" 204069.71";18/1/1994 0:00:00
"ZU6483235A";"5847";"0601";"GJA LA MINA ASENT CAMPESINO";;"103515";"714430";"MAURICIO BASSO";"  79";" 170.0";" 150.0";"  76.00";"210981";;;;" 17";;"  6";;;"1171702.73";" 199961.62";18/1/1994 0:00:00
"ZU6483150C";"5847";"0601";"GJA VILLA NENA CURARIRE";;"103915";"714325";"VINCENZO JUZZO";;;"  50.0";"  47.00";"120182";"  2";;;;;;;;"1179064.49";" 202003.66";18/1/1994 0:00:00
"ZU6483151C";"5847";"0601";"GJA HATO BLANCO CURARIRE";;"103410";"714330";"DAVID LOPEZ";;;"  57.0";"  54.00";"120182";"  2";;;;;;;;"1169688.22";" 201769.40";18/1/1994 0:00:00
"ZU6483152C";"5847";"0601";"GJA EL MORUCO CURARIRE";;"103410";"714350";"HENRRY HERNANDEZ";;;"  52.0";"  42.00";"120182";"  2";;;;;;;;"1169693.53";" 201160.95";18/1/1994 0:00:00
"ZU6483153C";"5847";"0601";"GJA EL CURARIRE";;"103415";"714355";"PROTINAL DEL ZULIA";;;"  60.0";"  55.00";"120182";"  3";;;;;;;;"1169848.60";" 201010.19";18/1/1994 0:00:00
